srcid,destid,Day,Month,DayM_cumsum_seatcount,DayM_cumsum_searchcount
45,46,14,10,382.6129032,8378.580645
45,46,14,11,387.2258065,8484.032258
45,46,14,12,387.6129032,6588.645161
45,46,15,1,160.2580645,3826
45,46,15,2,204.483871,3895.903226
45,46,15,3,293.516129,5886.032258
45,46,15,4,300.1290323,4971.580645
45,46,15,5,309.7741935,3837.774194
45,46,15,6,336.7096774,6693
45,46,15,7,287.2258065,4662.193548
45,46,15,8,695.516129,14646.87097
45,46,15,9,641.3870968,18802.3871
45,46,15,10,337.5483871,6594.548387
45,46,15,11,411.5806452,11121.80645
45,46,15,12,498.1290323,11116.19355
45,46,16,1,271.7741935,5497.548387
45,46,16,2,275.2580645,7773.967742
45,46,16,3,254.2258065,3852.096774
45,46,16,4,508.4193548,6385.967742
45,46,16,5,297.6774194,4326.903226
45,46,16,6,390.483871,6742.806452
45,46,16,7,328.7419355,5271.258065
45,46,16,8,314.2580645,7111.032258
45,46,16,9,513.5806452,11372.35484
45,46,16,10,281.5483871,4937.225806
45,46,16,11,349.2258065,7839.548387
45,46,16,12,334.9354839,6185.548387
45,46,17,1,265.5483871,5806
45,46,17,2,185.9354839,4316.806452
45,46,17,3,388.4516129,6585.935484
45,46,17,4,371,5875.032258
45,46,17,5,349.2580645,7098.870968
45,46,17,6,363.8064516,5702.064516
45,46,17,7,256.8387097,3708.967742
45,46,17,8,350.1935484,6491.290323
45,46,17,9,304.6451613,6280.225806
45,46,17,10,322.0322581,5666.064516
45,46,17,11,450.9032258,11084.77419
45,46,17,12,370.6451613,7100.322581
45,46,18,1,187.5483871,3622.193548
45,46,18,2,276.2903226,6650.903226
45,46,18,3,242.1935484,3220.354839
45,46,18,4,616.3548387,15312.96774
45,46,18,5,341.9677419,5802.451613
45,46,18,6,311.9677419,4139.16129
45,46,18,7,282.8709677,4477.903226
45,46,18,8,707.0645161,17514.58065
45,46,18,9,322.0645161,6123.580645
45,46,18,10,474.0967742,10786.80645
45,46,18,11,326.5483871,6381.580645
45,46,18,12,289.9032258,4775.903226
45,46,19,1,246.0645161,5815.903226
45,46,19,2,186.8064516,3519.516129
45,46,19,3,281.0967742,3791.064516
45,46,19,4,297.2903226,7102.645161
45,46,19,5,472.7419355,8727.677419
45,46,19,6,229.5483871,3254.290323
45,46,19,7,373.2903226,7793.258065
45,46,19,8,449.0967742,9542.419355
45,46,19,9,276.3870968,5759.83871
45,46,19,10,479.9032258,11576.83871
45,46,19,11,390.8387097,7878.83871
45,46,19,12,345.3225806,5809.741935
45,46,20,1,242.8387097,5197.354839
45,46,20,2,167.1935484,3157.032258
45,46,20,3,230.5483871,3063.806452
45,46,20,4,350.2258065,5837.870968
45,46,20,5,338.3870968,4870.354839
45,46,20,6,245.483871,3867.290323
45,46,20,7,298.8709677,5112.322581
45,46,20,8,407.3225806,7994.193548
45,46,20,9,336.1612903,9125.806452
45,46,20,10,714.0645161,22468.90323
45,46,20,11,279.9354839,4935.645161
45,46,20,12,557.7741935,14175.45161
45,46,21,1,277.0645161,6363.225806
45,46,21,2,170.9677419,3309.290323
45,46,21,3,379.7741935,5323.548387
45,46,21,4,597.9677419,12178.74194
45,46,21,5,412.9354839,5260.16129
45,46,21,6,300,6934.354839
45,46,21,7,496.5806452,9551.129032
45,46,21,8,326.4516129,5357.419355
45,46,21,9,309.4193548,6057.83871
45,46,21,10,468.1612903,12211.35484
45,46,21,11,317.4516129,4695.677419
45,46,21,12,583.3870968,12602.6129
45,46,22,1,178.2903226,3127.354839
45,46,22,2,195.8387097,3551.258065
45,46,22,3,385,7977.548387
45,46,22,4,330.3548387,5092.451613
45,46,22,5,339.0322581,4297.677419
45,46,22,6,318.3870968,4566.806452
45,46,22,7,257.0645161,4616.16129
45,46,22,8,320.0645161,5747.225806
45,46,22,9,429.5483871,9645.774194
45,46,22,10,289.7419355,5946.193548
45,46,22,11,430.7096774,9277.483871
45,46,22,12,686.2903226,19528.77419
45,46,23,1,153.9354839,2965.677419
45,46,23,2,257.6451613,7297.451613
45,46,23,3,287.0967742,4981.774194
45,46,23,4,362.8709677,5116.741935
45,46,23,5,347.3870968,4653.451613
45,46,23,6,435.9354839,8892.83871
45,46,23,7,327.8387097,5286.612903
45,46,23,8,360.2580645,8293.935484
45,46,23,9,275.2903226,5176.580645
45,46,23,10,386.483871,7632.548387
45,46,23,11,361.1935484,6721.129032
45,46,23,12,596.6129032,14471.64516
45,46,24,1,212.2580645,4973.677419
45,46,24,2,153.4516129,3653.225806
45,46,24,3,341.8064516,6025.419355
45,46,24,4,316.3548387,4395.451613
45,46,24,5,414.9354839,7675.935484
45,46,24,6,295.483871,4383.967742
45,46,24,7,229.0322581,3490.903226
45,46,24,8,353.1935484,6106.83871
45,46,24,9,386.1290323,7134.516129
45,46,24,10,549.0645161,12168.67742
45,46,24,11,487.0322581,10704.74194
45,46,24,12,524.483871,11706.29032
45,46,25,1,458.3225806,16939.09677
45,46,25,2,287.516129,6426
45,46,25,3,268.1612903,3695.935484
45,46,25,4,472.5806452,8940.741935
45,46,25,5,339.1935484,5516.645161
45,46,25,6,339.483871,4562.354839
45,46,25,7,257.516129,4102.83871
45,46,25,8,437.3548387,8702.741935
45,46,25,9,299.0322581,4717.580645
45,46,25,10,545.8064516,14456.87097
45,46,25,11,300.1935484,5928.580645
45,46,25,12,522.1935484,11735.19355
45,46,26,1,173.516129,6353.677419
45,46,26,2,168.3548387,2730.322581
45,46,26,3,333.7096774,4542.387097
45,46,26,4,327.4516129,6305.645161
45,46,26,5,491.516129,8718.322581
45,46,26,6,230.3870968,3403
45,46,26,7,334.3225806,7687.645161
45,46,26,8,351.4516129,7084.580645
45,46,26,9,304.1290323,5513.451613
45,46,26,10,429.6451613,8987.806452
45,46,26,11,351.2580645,6616.451613
45,46,26,12,428.3225806,8038.290323
45,46,27,1,157.3225806,3733.064516
45,46,27,2,127.9354839,2419.83871
45,46,27,3,306.1612903,4785
45,46,27,4,318.2258065,4986.419355
45,46,27,5,340.3225806,4781.580645
45,46,27,6,338.7096774,4545.064516
45,46,27,7,314.4516129,5240.741935
45,46,27,8,347.1290323,6545.483871
45,46,27,9,523.8064516,12353.70968
45,46,27,10,398.516129,9207.322581
45,46,27,11,311.5483871,4949.16129
45,46,27,12,389.2903226,9343
45,46,28,1,472.7741935,13221
45,46,28,2,159.3870968,3103.483871
45,46,28,3,405.6451613,8552.806452
45,46,28,4,467.5806452,10053.32258
45,46,28,5,386.7419355,4749.741935
45,46,28,6,482.8709677,8744.645161
45,46,28,7,466.8064516,9964.741935
45,46,28,8,260.0322581,4307.032258
45,46,28,9,474.5483871,10157.87097
45,46,28,10,371.0967742,7618.677419
45,46,28,11,328.8064516,5566.16129
45,46,28,12,379.1612903,6932.935484
45,46,29,1,176.7096774,4145.096774
45,46,29,2,379.0967742,6045.483871
45,46,29,3,253.1612903,5336.935484
45,46,29,4,311.8064516,4936.096774
45,46,29,5,352.0322581,4215.16129
45,46,29,6,306.2903226,5038.354839
45,46,29,7,250.6451613,4347.258065
45,46,29,8,305.8387097,4853.548387
45,46,29,9,500.3548387,14521.22581
45,46,29,10,787.2903226,21242.6129
45,46,29,11,410.6129032,9048.483871
45,46,29,12,470.2580645,11773.25806
45,46,30,1,139.2258065,2711.096774
45,46,30,3,261.8709677,3922.129032
45,46,30,4,363.4516129,5469.516129
45,46,30,5,357.2580645,4684.064516
45,46,30,6,363.4193548,7689.741935
45,46,30,7,329.5483871,5577.741935
45,46,30,8,346.9354839,7834.516129
45,46,30,9,386.6129032,8878.677419
45,46,30,10,1051.322581,40236.58065
45,46,30,11,328.1612903,6801.032258
45,46,30,12,489.6451613,9739.225806
45,46,31,1,162.1290323,3849.225806
45,46,31,3,492.3225806,11097.70968
45,46,31,5,424,8971.870968
45,46,31,7,227.483871,4038.83871
45,46,31,8,316.3870968,6471.806452
45,46,31,10,383.9354839,11250.12903
45,46,31,12,260.2258065,6710.516129
45,47,1,1,416.7096774,12098.80645
45,47,1,2,149.4516129,4557.645161
45,47,1,3,321.7419355,8493.225806
45,47,1,4,251.1612903,5644
45,47,1,5,372.0645161,7624.645161
45,47,1,6,345.6774194,7458.548387
45,47,1,7,257.7741935,5228.645161
45,47,1,8,225.5806452,5210.903226
45,47,1,9,401.7096774,10893.80645
45,47,1,10,413.516129,12712.22581
45,47,1,11,221.3548387,7646.83871
45,47,1,12,422.3870968,11104.48387
45,47,2,1,242.2903226,6229.322581
45,47,2,2,203,7136.483871
45,47,2,3,249.2580645,4568.935484
45,47,2,4,289.9677419,5443.225806
45,47,2,5,234.9677419,5326.516129
45,47,2,6,368.1612903,8859.903226
45,47,2,7,338.6774194,6054.225806
45,47,2,8,309.6129032,8309.451613
45,47,2,9,229.6774194,5410.806452
45,47,2,10,551.9032258,14650
45,47,2,11,253.1935484,6985
45,47,2,12,269.1612903,6189.741935
45,47,3,1,132.2903226,4081.451613
45,47,3,2,135.4516129,3549.290323
45,47,3,3,359.7419355,7146.16129
45,47,3,4,281.6129032,6439.548387
45,47,3,5,294.0645161,7923.322581
45,47,3,6,295.0645161,5638.16129
45,47,3,7,235.516129,4946.258065
45,47,3,8,249.9032258,5407.548387
45,47,3,9,265.0645161,6162.258065
45,47,3,10,364.6774194,10210.74194
45,47,3,11,556.8709677,18426.51613
45,47,3,12,330.6129032,8093.451613
45,47,4,1,130.2903226,3933.354839
45,47,4,2,174.1290323,4029.322581
45,47,4,3,247.1612903,4165.290323
45,47,4,4,341.2258065,10672.03226
45,47,4,5,273.9677419,6092.193548
45,47,4,6,393.6774194,6646.580645
45,47,4,7,255.4193548,5801.774194
45,47,4,8,336.3548387,7776.322581
45,47,4,9,277.8387097,6178.83871
45,47,4,10,405.0645161,17008.58065
45,47,4,11,265.2580645,9199.16129
45,47,4,12,295.0645161,7274.645161
45,47,5,1,194.4516129,6206.354839
45,47,5,2,116.8387097,2910.354839
45,47,5,3,241.516129,4086.580645
45,47,5,4,528.7741935,21280.93548
45,47,5,5,371.1612903,8396.709677
45,47,5,6,311,5759.16129
45,47,5,7,293.2258065,8521.935484
45,47,5,8,234.0322581,5028.806452
45,47,5,9,297.1935484,10087.35484
45,47,5,10,391.4516129,11595.51613
45,47,5,11,283.7741935,7258.741935
45,47,5,12,373.7741935,9136.419355
45,47,6,1,153.3870968,4162.096774
45,47,6,2,121.0322581,2783.387097
45,47,6,3,226.8387097,4704.967742
45,47,6,4,539.1612903,15045.25806
45,47,6,5,261.8709677,4798.322581
45,47,6,6,298.1935484,6027.580645
45,47,6,7,257.4516129,5091.419355
45,47,6,8,247.5483871,5253.935484
45,47,6,9,347.2903226,14740.83871
45,47,6,10,428.5483871,11339.87097
45,47,6,11,242.7419355,6303
45,47,6,12,490,14662.19355
45,47,7,1,182.9032258,4097.322581
45,47,7,2,156.1612903,4255.129032
45,47,7,3,356.3870968,8806.741935
45,47,7,4,303.7096774,6926.677419
45,47,7,5,273.2580645,4663.806452
45,47,7,6,381.5806452,11606.80645
45,47,7,7,369.1612903,8426.129032
45,47,7,8,238.3870968,5487.258065
45,47,7,9,206.0322581,5795.870968
45,47,7,10,304.8709677,8066.483871
45,47,7,11,302.6129032,7789.419355
45,47,7,12,355.4193548,9215.870968
45,47,8,1,129.7419355,3515.096774
45,47,8,2,205.8709677,5277.290323
45,47,8,3,271.6451613,7371.064516
45,47,8,4,256.6774194,5933.516129
45,47,8,5,254.3225806,5538.451613
45,47,8,6,359.7741935,7653.935484
45,47,8,7,229.7419355,4949.032258
45,47,8,8,299.0645161,8223.193548
45,47,8,9,400.2258065,10923.03226
45,47,8,10,430.7096774,12409.83871
45,47,8,11,457.5483871,14483
45,47,8,12,470.483871,12253.35484
45,47,9,1,134.2580645,4216.516129
45,47,9,2,323,11233.58065
45,47,9,3,228.9032258,4868.258065
45,47,9,4,356.2580645,7006.193548
45,47,9,5,370.516129,9703.387097
45,47,9,6,432.9354839,9971.677419
45,47,9,7,264.7096774,4869.967742
45,47,9,8,609.0967742,18081.09677
45,47,9,9,223.6129032,5507.096774
45,47,9,10,448.6451613,19977.48387
45,47,9,11,497.7741935,15670.45161
45,47,9,12,300.0967742,7263.193548
45,47,10,1,199.3548387,10145.29032
45,47,10,2,169.516129,5113.354839
45,47,10,3,387.8709677,8488.451613
45,47,10,4,310.9032258,7211.806452
45,47,10,5,427.7741935,17206.25806
45,47,10,6,322.7741935,6430.645161
45,47,10,7,222.9354839,4905.516129
45,47,10,8,413.9354839,11505.3871
45,47,10,9,274,6425.419355
45,47,10,10,520.6451613,29125.70968
45,47,10,11,889.0322581,34478.29032
45,47,10,12,368.6774194,8342.83871
45,47,11,1,268.9677419,12115.22581
45,47,11,2,228.9032258,4871.322581
45,47,11,3,206.8709677,4262.903226
45,47,11,4,237.1935484,5453.032258
45,47,11,5,306.3548387,8230.516129
45,47,11,6,293.0322581,5434.451613
45,47,11,7,244.7741935,5586.419355
45,47,11,8,610.1612903,20956.58065
45,47,11,9,200.7419355,5025
45,47,11,10,353.7741935,17976.12903
45,47,11,11,319.8064516,11323.19355
45,47,11,12,309.2258065,7012.290323
45,47,12,1,491.6774194,28248.90323
45,47,12,2,155.9354839,4428.548387
45,47,12,3,252.5483871,4547.774194
45,47,12,4,298.1290323,8323.645161
45,47,12,5,354.6451613,8487.483871
45,47,12,6,252,5167.483871
45,47,12,7,362.8709677,10330.77419
45,47,12,8,278.9354839,8579.354839
45,47,12,9,249.4516129,6807
45,47,12,10,366.516129,9699.451613
45,47,12,11,220.9032258,5854.322581
45,47,12,12,341.5483871,7663.225806
45,47,13,1,154.7096774,7710.774194
45,47,13,2,188.7741935,5098.741935
45,47,13,3,194.8064516,3637.387097
45,47,13,4,341.0322581,7516.322581
45,47,13,5,342.3548387,6732.870968
45,47,13,6,305.5483871,7110.83871
45,47,13,7,268.8387097,5716.451613
45,47,13,8,414.9354839,14151.19355
45,47,13,9,342.6774194,12849.90323
45,47,13,10,617.5806452,20239.32258
45,47,13,11,328.6774194,7631.483871
45,47,13,12,484.6451613,15217.12903
45,47,14,1,95.29032258,2843.032258
45,47,14,2,186.5806452,5428.967742
45,47,14,3,266.7419355,5530.903226
45,47,14,4,454.2258065,11959.35484
45,47,14,5,291.0322581,5172.709677
45,47,14,6,375.9677419,13628.51613
45,47,14,7,374.4193548,8254.290323
45,47,14,8,1015.903226,53551.12903
45,47,14,9,293.5483871,9205.741935
45,47,14,10,330.5483871,10484.93548
45,47,14,11,445.2258065,11240.16129
45,47,14,12,428.2903226,11258.51613
45,47,15,1,199.6129032,4761
45,47,15,2,251.9354839,6153.16129
45,47,15,3,330.1290323,9381.193548
45,47,15,4,268.8064516,6008.548387
45,47,15,5,255.2580645,5164.193548
45,47,15,6,291.1935484,7315.548387
45,47,15,7,235.1612903,4960.774194
45,47,15,8,601.3548387,17956.70968
45,47,15,9,521.6451613,19863.58065
45,47,15,10,365.4516129,9100.387097
45,47,15,11,403.516129,14224.51613
45,47,15,12,604.5806452,17520.45161
45,47,16,1,185.8709677,4777.225806
45,47,16,2,336.9354839,11052.16129
45,47,16,3,265.3548387,5657.83871
45,47,16,4,306.8387097,5615.225806
45,47,16,5,228.8387097,4795.032258
45,47,16,6,331.9677419,8238.322581
45,47,16,7,260.6129032,4731.129032
45,47,16,8,369.7741935,12033.90323
45,47,16,9,293.3225806,8677.709677
45,47,16,10,291,7438.258065
45,47,16,11,314.2580645,8603.354839
45,47,16,12,401.8387097,9835.193548
45,47,17,1,171.3548387,4968.354839
45,47,17,2,164.4193548,4548.193548
45,47,17,3,356.5806452,7830
45,47,17,4,276.5483871,6042.064516
45,47,17,5,295.483871,7855.258065
45,47,17,6,270.1290323,5674.709677
45,47,17,7,229.0645161,4702.258065
45,47,17,8,348.2258065,9667.290323
45,47,17,9,207.1612903,5592.064516
45,47,17,10,341.7096774,8795.548387
45,47,17,11,465.4516129,12660.22581
45,47,17,12,412.0645161,9777.096774
45,47,18,1,136.3870968,4249.129032
45,47,18,2,177.2258065,4657.064516
45,47,18,3,223.8064516,4475.096774
45,47,18,4,284.5806452,6724.580645
45,47,18,5,248.2903226,5866.16129
45,47,18,6,262.1290323,5306.774194
45,47,18,7,245.2580645,5402.709677
45,47,18,8,576.3225806,17106.70968
45,47,18,9,220.8064516,5767.16129
45,47,18,10,527.1935484,19111.45161
45,47,18,11,279.5483871,7698.709677
45,47,18,12,402.7741935,9967.322581
45,47,19,1,190.9032258,6163.096774
45,47,19,2,122.4516129,3402.677419
45,47,19,3,230.483871,4376.903226
45,47,19,4,383.5806452,11579.80645
45,47,19,5,372.5806452,7897.225806
45,47,19,6,234.6129032,4738.903226
45,47,19,7,362.8387097,8850
45,47,19,8,410.3870968,10143.67742
45,47,19,9,259.6774194,6518.741935
45,47,19,10,612.9677419,24636.67742
45,47,19,11,296.2580645,7538.387097
45,47,19,12,488.3548387,14922.67742
45,47,20,1,152.9354839,4727.258065
45,47,20,2,124.0322581,3792.032258
45,47,20,3,231.3548387,4746.387097
45,47,20,4,318.5483871,7943.612903
45,47,20,5,270.516129,5297.354839
45,47,20,6,232.8064516,5745.193548
45,47,20,7,252.9677419,5951.129032
45,47,20,8,328.0322581,7816.870968
45,47,20,9,286.7741935,9083.419355
45,47,20,10,1052.096774,54739.32258
45,47,20,11,261.2258065,6429.258065
45,47,20,12,845.7096774,34919.67742
45,47,21,1,179.3870968,4447.935484
45,47,21,2,161.483871,4633.032258
45,47,21,3,355.7096774,7930.741935
45,47,21,4,371.5483871,8679.516129
45,47,21,5,290.6451613,4903.129032
45,47,21,6,291.3548387,9072.193548
45,47,21,7,347.5806452,8347.419355
45,47,21,8,272.483871,6203.645161
45,47,21,9,212.8709677,5625.258065
45,47,21,10,538.3548387,22193.83871
45,47,21,11,300.5483871,6590.516129
45,47,21,12,799.516129,31417.45161
45,47,22,1,132.7741935,3163.83871
45,47,22,2,193.9354839,5134.193548
45,47,22,3,427.5483871,13864.22581
45,47,22,4,244.5483871,4978.774194
45,47,22,5,268.3225806,5291.290323
45,47,22,6,262.1290323,5600.290323
45,47,22,7,214.6451613,4735.741935
45,47,22,8,262.4516129,6825.677419
45,47,22,9,323.6451613,8217
45,47,22,10,313.7741935,8561.387097
45,47,22,11,450.9032258,12771.80645
45,47,22,12,1078.354839,43788.22581
45,47,23,1,154.1612903,3998.354839
45,47,23,2,272.7096774,9632.451613
45,47,23,3,261.3225806,6389
45,47,23,4,329.6451613,6313.83871
45,47,23,5,275.516129,5972.483871
45,47,23,6,415.4193548,8709.193548
45,47,23,7,269.0645161,4873.935484
45,47,23,8,362.7096774,11256.74194
45,47,23,9,205.4193548,5114.967742
45,47,23,10,358.0645161,8223.516129
45,47,23,11,403.6774194,9610.677419
45,47,23,12,794.1612903,28106.16129
45,47,24,1,252.3548387,7765.741935
45,47,24,2,170.483871,4361.709677
45,47,24,3,272.2903226,5816.645161
45,47,24,4,302.7096774,6186.16129
45,47,24,5,348.516129,9536.225806
45,47,24,6,258.1935484,5103.967742
45,47,24,7,207.516129,4364.516129
45,47,24,8,377.7741935,8701.709677
45,47,24,9,250.0645161,5608
45,47,24,10,551.2903226,13860.96774
45,47,24,11,471.516129,12587.77419
45,47,24,12,724.1290323,25505.19355
45,47,25,1,578.7096774,24711.77419
45,47,25,2,197.2258065,4768.709677
45,47,25,3,312.4193548,5860.225806
45,47,25,4,439.6129032,13489.83871
45,47,25,5,294.516129,6040.225806
45,47,25,6,270.2903226,4967.096774
45,47,25,7,237.4516129,5397.387097
45,47,25,8,437,11829.58065
45,47,25,9,255.8387097,5054.064516
45,47,25,10,752.8064516,25745.09677
45,47,25,11,291.5483871,6922.322581
45,47,25,12,634,18057.6129
45,47,26,1,151.6129032,7232.967742
45,47,26,2,155.3225806,3590.032258
45,47,26,3,313.6774194,6439.096774
45,47,26,4,320.7419355,9797.903226
45,47,26,5,385.3870968,9147.483871
45,47,26,6,215.6774194,4922.064516
45,47,26,7,334.1612903,9041.032258
45,47,26,8,296.1290323,7141.225806
45,47,26,9,274.6774194,6784.580645
45,47,26,10,394.0322581,12470.74194
45,47,26,11,312.7741935,6882.096774
45,47,26,12,510.9354839,14817.87097
45,47,27,1,120.2580645,3852.16129
45,47,27,2,141.8709677,3709.741935
45,47,27,3,312.0645161,7344.741935
45,47,27,4,326.6129032,7317.516129
45,47,27,5,306,5569.290323
45,47,27,6,279.9354839,6240.967742
45,47,27,7,226.8387097,5346.032258
45,47,27,8,296.8709677,6790.064516
45,47,27,9,466.4516129,15397.41935
45,47,27,10,363.516129,10481.83871
45,47,27,11,284.7741935,6788.193548
45,47,27,12,495.8064516,16971.22581
45,47,28,1,377.2903226,10555.22581
45,47,28,2,159.4193548,4474.225806
45,47,28,3,440.5483871,13010.41935
45,47,28,4,494.4516129,12909.41935
45,47,28,5,300.1290323,5625.258065
45,47,28,6,491.8387097,12312.41935
45,47,28,7,356.6451613,8013.612903
45,47,28,8,258.9354839,6189.548387
45,47,28,9,375.8064516,11329.29032
45,47,28,10,367.3548387,9831.419355
45,47,28,11,306.5483871,8068.903226
45,47,28,12,474.4516129,13106.54839
45,47,29,1,186.1935484,5176.387097
45,47,29,2,404.516129,11324.70968
45,47,29,3,288.7096774,8959.225806
45,47,29,4,299.0322581,6964.322581
45,47,29,5,284.7741935,5173.806452
45,47,29,6,274.7096774,5745.580645
45,47,29,7,210.8064516,4635.193548
45,47,29,8,334.9354839,7998.709677
45,47,29,9,492.7096774,16096.64516
45,47,29,10,590,21306.22581
45,47,29,11,485.8709677,15529.67742
45,47,29,12,521.3225806,17208.51613
45,47,30,1,133.8387097,3606.612903
45,47,30,3,293.5806452,6234.129032
45,47,30,4,378.3548387,8142.193548
45,47,30,5,305.3870968,6746.193548
45,47,30,6,347.9677419,8034.225806
45,47,30,7,244.4516129,4846.774194
45,47,30,8,348.5483871,9795.064516
45,47,30,9,264.9677419,8318.548387
45,47,30,10,1009.096774,53246.93548
45,47,30,11,290.6451613,8927.967742
45,47,30,12,408.8387097,12645.22581
45,47,31,1,180.483871,5429.967742
45,47,31,3,407.6774194,9810.83871
45,47,31,5,378.0645161,10878.3871
45,47,31,7,246.3548387,5232.935484
45,47,31,8,302.6129032,8054.064516
45,47,31,10,360.5483871,15434.93548
45,47,31,12,159.3870968,6899.129032
45,48,1,1,141.8709677,2501.419355
45,48,1,2,95.35483871,2352.516129
45,48,1,3,225.1612903,4063.806452
45,48,1,4,167.3548387,2464.322581
45,48,1,5,223.8064516,3277.419355
45,48,1,6,224.7741935,4534
45,48,1,7,103.7419355,2122.129032
45,48,1,8,188.1935484,3882.516129
45,48,1,9,263.9354839,5434.83871
45,48,1,10,418.3225806,7854.967742
45,48,1,11,116.9677419,4801.290323
45,48,1,12,175.8709677,4196.258065
45,48,2,1,73.35483871,1493.548387
45,48,2,2,96.83870968,3031.935484
45,48,2,3,244.8387097,3292.83871
45,48,2,4,132.5806452,2003.806452
45,48,2,5,201.0967742,3252.322581
45,48,2,6,221.8064516,3359.419355
45,48,2,7,126.9032258,1970.516129
45,48,2,8,214.3225806,5621.096774
45,48,2,9,176.1290323,3948.129032
45,48,2,10,301.483871,5515.032258
45,48,2,11,148.516129,3988
45,48,2,12,129.4193548,2477.935484
45,48,3,1,43.41935484,1292.129032
45,48,3,2,83.5483871,1779.483871
45,48,3,3,162.7741935,2534.387097
45,48,3,4,188.3870968,2721.935484
45,48,3,5,228.8387097,5081.225806
45,48,3,6,183.1612903,2798.516129
45,48,3,7,119.6774194,1983.096774
45,48,3,8,178.3870968,3486.516129
45,48,3,9,180.6451613,3909.935484
45,48,3,10,204.4516129,4115.096774
45,48,3,11,175.4193548,6703.16129
45,48,3,12,199.483871,3983.096774
45,48,4,1,73.29032258,1441.419355
45,48,4,2,51.93548387,1452
45,48,4,3,115.7419355,1639.741935
45,48,4,4,209.6129032,4715.870968
45,48,4,5,253.6774194,3774.580645
45,48,4,6,126.9677419,1927.096774
45,48,4,7,186.516129,3188.903226
45,48,4,8,186.7741935,3555.870968
45,48,4,9,295.6774194,7786.903226
45,48,4,10,233.7419355,6586.774194
45,48,4,11,146.7096774,3702.387097
45,48,4,12,179.8709677,4484.064516
45,48,5,1,86.77419355,2463.225806
45,48,5,2,32.12903226,963.2903226
45,48,5,3,124.0645161,1835.870968
45,48,5,4,369.7419355,10379.41935
45,48,5,5,180.7096774,3291.935484
45,48,5,6,153.8709677,2452.387097
45,48,5,7,246.2580645,6568.322581
45,48,5,8,124.7741935,2412.774194
45,48,5,9,274.8387097,9829.548387
45,48,5,10,237.4193548,4668.709677
45,48,5,11,153.8709677,3487.225806
45,48,5,12,180.0645161,3369.548387
45,48,6,1,72.64516129,1588.774194
45,48,6,2,59.41935484,1165.741935
45,48,6,3,206.5806452,3512
45,48,6,4,418.6451613,9356.516129
45,48,6,5,151.2903226,2184.193548
45,48,6,6,227.2258065,4162.387097
45,48,6,7,238.8387097,4204
45,48,6,8,118.8387097,2417.225806
45,48,6,9,253.6774194,13936.51613
45,48,6,10,227.8064516,4741.806452
45,48,6,11,172.516129,4330.903226
45,48,6,12,169.8064516,4730.709677
45,48,7,1,68.19354839,1479.290323
45,48,7,2,91.09677419,2285.096774
45,48,7,3,461.7419355,11907.87097
45,48,7,4,225.1612903,3828.258065
45,48,7,5,159.2903226,2053.548387
45,48,7,6,399.3548387,10737.41935
45,48,7,7,231.0322581,3747.16129
45,48,7,8,101.483871,2180.258065
45,48,7,9,212.5806452,5670.967742
45,48,7,10,141.0967742,3141.290323
45,48,7,11,244.5806452,6902.645161
45,48,7,12,181.2258065,3553.354839
45,48,8,1,47.41935484,1445.16129
45,48,8,2,158.0645161,3968
45,48,8,3,193.0322581,5326.516129
45,48,8,4,186.3870968,4118
45,48,8,5,162.0645161,2227.548387
45,48,8,6,316.1935484,7450.83871
45,48,8,7,158.3870968,2226.064516
45,48,8,8,206.3225806,3313.354839
45,48,8,9,246.7096774,5736.258065
45,48,8,10,184.516129,3973.096774
45,48,8,11,458.3225806,14846.77419
45,48,8,12,209.9354839,4750.83871
45,48,9,1,104.7741935,2803.419355
45,48,9,2,267.2903226,8158.83871
45,48,9,3,188.0645161,2654.387097
45,48,9,4,207.6129032,3131.483871
45,48,9,5,236.7096774,4116.193548
45,48,9,6,247.8709677,4140.580645
45,48,9,7,135.4193548,2355.741935
45,48,9,8,262.5806452,6318.645161
45,48,9,9,152.2580645,3499.225806
45,48,9,10,180.516129,5753.225806
45,48,9,11,582.4516129,23445.74194
45,48,9,12,136.7741935,3174.903226
45,48,10,1,179.0967742,7780.645161
45,48,10,2,120.1290323,3831.741935
45,48,10,3,164.2580645,2822
45,48,10,4,202.6451613,4256.258065
45,48,10,5,218.3225806,5457.096774
45,48,10,6,168.1290323,3535.612903
45,48,10,7,131.8064516,2644.774194
45,48,10,8,274.6451613,6213.612903
45,48,10,9,140.8387097,2956.387097
45,48,10,10,238.4516129,14766.19355
45,48,10,11,706.2580645,48975.74194
45,48,10,12,142.7741935,2998.129032
45,48,11,1,284,10580.06452
45,48,11,2,110.2580645,2005.225806
45,48,11,3,102.5806452,1576.967742
45,48,11,4,151.3548387,3271.032258
45,48,11,5,228,3993.548387
45,48,11,6,150.7741935,2679.354839
45,48,11,7,177.5483871,3494.193548
45,48,11,8,429.2258065,12557.67742
45,48,11,9,133.3548387,2927.290323
45,48,11,10,215.2903226,8662.709677
45,48,11,11,257.4193548,15805.6129
45,48,11,12,133.0322581,2900.516129
45,48,12,1,365.6774194,21922.12903
45,48,12,2,44.12903226,941.8709677
45,48,12,3,84.12903226,1334.645161
45,48,12,4,222.516129,5414.064516
45,48,12,5,240.1935484,3387.032258
45,48,12,6,141.6774194,2497.483871
45,48,12,7,183.483871,5079.741935
45,48,12,8,311.8064516,6886.516129
45,48,12,9,211.4193548,5927.548387
